Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=1000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.log'
lr=0.005
lr_bert=5e-05
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=1000-lr_bert0.00005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
            441 |          49.72 |          87.30 |          69.35 |          75.01 
            442 |          51.01 |          87.36 |          69.41 |          75.05 
            443 |          47.89 |          87.51 |          68.97 |          74.92 
            444 |          47.59 |          87.51 |          69.60 |          75.44 
            445 |          52.45 |          87.66 |          69.44 |          75.29 
            446 |          47.36 |          87.70 |          69.57 |          74.77 
            447 |          50.82 |          87.35 |          69.53 |          74.88 
            448 |          44.92 |          87.49 |          69.36 |          75.20 
            449 |          46.54 |          87.52 |          70.00 |          74.52 
            450 |          50.36 |          87.42 |          69.53 |          74.55 
            451 |          43.32 |          87.35 |          69.84 |          74.20 
            452 |          44.02 |          87.36 |          69.62 |          74.05 
            453 |          46.78 |          87.81 |          69.10 |          74.72 
            454 |          50.87 |          87.58 |          69.81 |          74.78 
            455 |          52.10 |          87.67 |          69.33 |          74.95 
            456 |          45.94 |          87.85 |          69.72 |          75.03 
            457 |          45.62 |          87.86 |          69.81 |          75.38 
            458 |          45.76 |          87.52 |          69.64 |          75.14 
            459 |          44.31 |          87.73 |          69.86 |          75.21 
            460 |          47.00 |          87.32 |          69.91 |          74.46 
            461 |          43.87 |          87.31 |          69.66 |          74.78 
            462 |          47.40 |          87.88 |          69.53 |          75.12 
            463 |          45.03 |          87.61 |          69.70 |          75.31 
            464 |          46.55 |          87.71 |          69.49 |          75.11 
            465 |          46.52 |          87.76 |          70.10 |          74.59 
            466 |          51.25 |          87.66 |          69.49 |          74.80 
            467 |          46.05 |          88.14 |          69.54 |          75.35 
            468 |          47.42 |          87.52 |          69.72 |          74.76 
            469 |          46.64 |          87.24 |          69.59 |          74.39 
            470 |          45.01 |          87.88 |          69.62 |          74.63 
            471 |          43.09 |          87.76 |          69.36 |          74.34 
            472 |          45.20 |          87.62 |          69.44 |          74.61 
            473 |          46.87 |          87.57 |          69.42 |          74.59 
            474 |          45.56 |          87.75 |          69.80 |          74.80 
            475 |          47.47 |          87.61 |          69.82 |          74.80 
            476 |          44.88 |          88.14 |          69.74 |          74.76 
            477 |          44.63 |          87.96 |          69.67 |          75.03 
            478 |          47.81 |          88.09 |          69.86 |          74.66 
            479 |          46.37 |          87.99 |          69.65 |          74.66 
            480 |          52.39 |          88.05 |          69.81 |          74.50 
            481 |          47.68 |          87.94 |          69.97 |          74.96 
            482 |          43.19 |          88.03 |          69.64 |          74.38 
            483 |          43.48 |          87.88 |          69.28 |          74.65 
            484 |          44.20 |          88.15 |          70.43 |          74.69 
            485 |          42.77 |          88.11 |          70.03 |          74.88 
            486 |          43.21 |          87.92 |          69.87 |          75.05 
            487 |          44.98 |          87.86 |          70.10 |          74.75 
            488 |          47.14 |          88.03 |          69.86 |          75.30 
            489 |          44.64 |          88.24 |          70.31 |          75.23 
            490 |          44.98 |          88.00 |          69.44 |          75.07 
            491 |          45.09 |          87.88 |          69.68 |          75.02 
            492 |          48.12 |          88.08 |          69.91 |          74.51 
            493 |          43.09 |          87.90 |          70.22 |          74.88 
            494 |          45.43 |          88.28 |          69.80 |          75.17 
            495 |          44.07 |          88.16 |          70.13 |          75.32 
            496 |          46.35 |          87.86 |          70.51 |          75.25 
            497 |          45.56 |          88.02 |          70.75 |          75.73 
            498 |          50.54 |          88.38 |          70.18 |          75.10 
            499 |          45.28 |          87.99 |          70.80 |          75.31 
            500 |          48.05 |          88.19 |          70.30 |          75.55 
            501 |          43.59 |          88.15 |          70.25 |          75.53 
            502 |          47.79 |          87.98 |          70.55 |          75.26 
            503 |          45.86 |          87.87 |          70.19 |          74.77 
            504 |          44.03 |          88.09 |          70.29 |          74.91 
            505 |          45.72 |          87.73 |          70.16 |          75.07 
            506 |          40.58 |          88.24 |          70.09 |          74.88 
            507 |          45.54 |          88.26 |          70.16 |          74.86 
            508 |          45.48 |          88.31 |          69.84 |          74.59 
            509 |          47.90 |          88.40 |          70.33 |          75.31 
            510 |          47.46 |          88.17 |          70.18 |          75.47 
            511 |          44.54 |          88.38 |          70.62 |          75.45 
            512 |          42.58 |          88.35 |          70.59 |          75.85 
            513 |          42.47 |          88.43 |          70.57 |          75.46 
            514 |          47.17 |          88.17 |          70.60 |          75.78 
            515 |          48.38 |          88.51 |          70.29 |          75.63 
            516 |          43.82 |          88.44 |          70.09 |          75.13 
            517 |          47.46 |          88.47 |          70.40 |          75.50 
            518 |          42.48 |          88.66 |          69.92 |          75.05 
            519 |          40.03 |          88.79 |          70.39 |          75.56 
            520 |          47.01 |          88.47 |          70.14 |          75.50 
            521 |          44.58 |          88.56 |          70.37 |          75.28 
            522 |          41.88 |          88.61 |          70.67 |          74.97 
            523 |          45.47 |          88.44 |          70.44 |          75.41 
            524 |          43.13 |          88.25 |          70.41 |          74.86 
            525 |          47.81 |          88.57 |          70.54 |          75.15 
            526 |          46.17 |          88.56 |          69.76 |          75.13 
            527 |          40.19 |          88.48 |          70.15 |          74.63 
            528 |          41.94 |          88.80 |          70.20 |          75.03 
            529 |          42.04 |          88.52 |          70.27 |          75.29 
            530 |          44.94 |          88.57 |          70.46 |          75.24 
            531 |          41.85 |          88.42 |          70.33 |          75.21 
            532 |          41.70 |          88.70 |          70.11 |          75.58 
            533 |          40.78 |          88.49 |          69.92 |          75.21 
            534 |          43.45 |          88.53 |          70.03 |          74.90 
            535 |          42.83 |          88.39 |          70.76 |          75.41 
            536 |          46.24 |          88.50 |          70.66 |          75.63 
            537 |          42.33 |          88.55 |          70.65 |          75.72 
            538 |          46.51 |          88.68 |          70.41 |          75.25 
            539 |          42.97 |          88.41 |          70.65 |          75.06 
            540 |          39.72 |          88.62 |          70.52 |          75.15 
            541 |          41.19 |          88.52 |          70.55 |          75.23 
            542 |          47.33 |          88.54 |          70.60 |          74.90 
            543 |          44.34 |          88.47 |          70.27 |          75.07 
            544 |          46.21 |          88.58 |          70.44 |          74.92 
            545 |          46.00 |          88.88 |          70.25 |          75.28 
            546 |          43.48 |          88.73 |          70.29 |          75.42 
            547 |          43.28 |          88.79 |          70.33 |          75.70 
            548 |          42.85 |          88.83 |          70.40 |          75.91 
            549 |          44.39 |          88.59 |          70.73 |          75.82 
            550 |          47.03 |          88.59 |          70.71 |          75.76 
            551 |          41.21 |          88.68 |          70.77 |          75.78 
            552 |          45.02 |          88.71 |          70.62 |          75.23 
            553 |          42.52 |          88.80 |          70.38 |          75.64 
            554 |          47.25 |          88.63 |          70.42 |          75.14 
            555 |          48.76 |          88.47 |          70.44 |          74.77 
            556 |          41.63 |          88.79 |          70.44 |          75.39 
            557 |          45.16 |          88.63 |          70.50 |          75.37 
            558 |          45.76 |          88.85 |          70.01 |          75.46 
            559 |          45.20 |          88.78 |          70.20 |          75.37 
            560 |          40.35 |          88.61 |          70.76 |          75.08 
            561 |          38.90 |          88.91 |          70.36 |          75.18 
            562 |          44.10 |          89.15 |          70.14 |          74.99 
            563 |          43.55 |          89.05 |          70.31 |          75.22 
            564 |          44.40 |          88.88 |          70.46 |          75.26 
            565 |          49.28 |          88.99 |          70.35 |          74.98 
            566 |          43.62 |          88.79 |          70.39 |          75.13 
            567 |          46.46 |          89.03 |          70.51 |          75.37 
            568 |          45.76 |          89.02 |          70.56 |          75.80 
            569 |          45.99 |          88.92 |          70.37 |          75.98 
            570 |          46.73 |          88.73 |          70.67 |          75.62 
            571 |          46.85 |          89.21 |          70.63 |          75.69 
            572 |          43.82 |          88.99 |          70.71 |          75.82 
            573 |          43.52 |          89.19 |          70.12 |          75.41 
            574 |          46.14 |          89.10 |          70.48 |          75.37 
            575 |          41.57 |          89.10 |          69.97 |          74.82 
            576 |          48.12 |          89.00 |          70.04 |          74.73 
            577 |          43.11 |          89.35 |          70.20 |          74.83 
            578 |          42.54 |          89.09 |          70.37 |          75.60 
            579 |          42.43 |          89.19 |          70.10 |          75.69 
            580 |          42.78 |          89.06 |          70.67 |          76.17 
            581 |          45.06 |          89.20 |          70.16 |          75.83 
            582 |          38.83 |          89.28 |          70.56 |          75.89 
            583 |          44.84 |          89.27 |          70.55 |          76.20 
            584 |          42.03 |          89.19 |          70.15 |          75.56 
            585 |          46.81 |          89.01 |          70.78 |          75.76 
            586 |          47.15 |          89.25 |          70.35 |          75.40 
            587 |          43.85 |          89.04 |          70.65 |          75.25 
            588 |          42.65 |          88.99 |          70.66 |          75.13 
            589 |          41.68 |          88.90 |          70.81 |          75.31 
            590 |          52.02 |          88.88 |          70.65 |          75.19 
            591 |          40.53 |          88.94 |          70.17 |          75.20 
            592 |          43.87 |          88.91 |          70.92 |          75.48 
            593 |          42.89 |          89.12 |          70.34 |          75.20 
            594 |          42.46 |          89.16 |          69.77 |          75.09 
            595 |          42.70 |          89.38 |          70.85 |          75.04 
            596 |          41.41 |          89.22 |          70.32 |          75.04 
            597 |          49.02 |          89.40 |          70.55 |          75.34 
            598 |          41.74 |          89.25 |          70.12 |          75.01 
            599 |          47.86 |          89.24 |          70.32 |          75.38 
            600 |          45.48 |          89.30 |          70.57 |          75.45 
            601 |          42.76 |          89.34 |          70.33 |          75.53 
            602 |          41.22 |          89.29 |          70.48 |          75.66 
            603 |          44.92 |          89.34 |          70.58 |          75.63 
            604 |          49.99 |          89.35 |          70.45 |          75.41 
            605 |          43.75 |          89.39 |          70.23 |          75.38 
            606 |          44.83 |          89.31 |          70.97 |          75.95 
            607 |          44.11 |          89.47 |          70.48 |          75.62 
            608 |          44.16 |          89.35 |          70.48 |          75.85 
            609 |          47.37 |          89.46 |          70.87 |          75.97 
            610 |          46.91 |          89.34 |          70.56 |          75.52 
            611 |          41.17 |          89.11 |          70.67 |          75.58 
            612 |          43.30 |          89.51 |          70.33 |          75.73 
            613 |          44.06 |          89.34 |          70.62 |          76.01 
            614 |          43.15 |          89.51 |          70.56 |          76.17 
            615 |          44.42 |          89.52 |          70.54 |          75.88 
            616 |          43.34 |          89.56 |          70.41 |          75.12 
            617 |          42.00 |          89.43 |          70.58 |          75.04 
            618 |          41.22 |          89.47 |          70.52 |          75.33 
            619 |          43.43 |          89.55 |          70.46 |          75.66 
            620 |          39.04 |          89.49 |          70.32 |          75.52 
            621 |          45.57 |          89.34 |          70.30 |          75.48 
            622 |          43.33 |          89.32 |          69.92 |          75.32 
            623 |          46.09 |          89.58 |          70.32 |          75.19 
            624 |          40.63 |          89.41 |          69.94 |          75.32 
            625 |          47.93 |          89.49 |          70.47 |          75.46 
            626 |          40.59 |          89.42 |          70.82 |          75.55 
            627 |          42.22 |          89.41 |          70.64 |          75.50 
            628 |          42.88 |          89.35 |          70.54 |          75.76 
            629 |          38.75 |          89.52 |          70.53 |          75.85 
            630 |          44.81 |          89.28 |          70.54 |          76.23 
            631 |          41.71 |          89.47 |          70.23 |          75.82 
            632 |          41.39 |          89.42 |          70.86 |          75.48 
            633 |          43.76 |          89.45 |          70.60 |          75.78 
            634 |          43.76 |          89.52 |          70.63 |          75.92 
            635 |          48.22 |          89.45 |          70.66 |          75.50 
            636 |          46.03 |          89.48 |          70.39 |          75.67 
            637 |          42.38 |          89.53 |          70.54 |          75.29 
            638 |          44.41 |          89.31 |          70.47 |          75.56 
            639 |          41.65 |          89.45 |          70.36 |          75.30 
            640 |          43.89 |          89.60 |          70.63 |          75.48 
            641 |          42.74 |          89.28 |          70.60 |          75.69 
            642 |          37.98 |          89.22 |          70.36 |          75.70 
            643 |          40.33 |          89.24 |          70.44 |          75.70 
            644 |          39.22 |          89.49 |          70.51 |          75.61 
            645 |          43.61 |          89.41 |          70.45 |          75.69 
            646 |          43.46 |          89.48 |          70.54 |          75.38 
            647 |          41.21 |          89.64 |          70.78 |          75.69 
            648 |          45.40 |          89.67 |          71.08 |          75.71 
            649 |          43.04 |          89.58 |          70.62 |          75.67 
            650 |          37.61 |          89.51 |          70.92 |          75.63 
            651 |          43.14 |          89.45 |          70.96 |          75.57 
            652 |          44.73 |          89.63 |          70.99 |          75.80 
            653 |          39.00 |          89.44 |          71.06 |          75.75 
            654 |          40.27 |          89.46 |          71.16 |          75.51 
            655 |          42.50 |          89.55 |          71.36 |          75.83 
            656 |          44.56 |          89.53 |          70.98 |          75.47 
            657 |          46.13 |          89.68 |          70.94 |          75.85 
            658 |          43.19 |          89.59 |          70.81 |          75.55 
            659 |          43.53 |          89.77 |          70.18 |          75.31 
            660 |          41.74 |          89.48 |          70.80 |          76.02 
            661 |          42.39 |          89.55 |          70.47 |          75.74 
            662 |          42.73 |          89.66 |          70.56 |          75.82 
            663 |          44.16 |          89.74 |          70.32 |          75.07 
            664 |          41.99 |          89.69 |          70.19 |          74.87 
            665 |          41.12 |          89.65 |          70.75 |          75.56 
            666 |          45.26 |          89.77 |          70.29 |          75.35 
            667 |          42.86 |          89.68 |          70.76 |          75.46 
            668 |          42.59 |          89.80 |          70.62 |          75.35 
            669 |          39.41 |          89.64 |          70.26 |          75.57 
            670 |          38.87 |          89.74 |          70.44 |          75.29 
            671 |          40.72 |          89.68 |          70.29 |          75.31 
            672 |          40.70 |          89.66 |          70.52 |          75.19 
            673 |          43.74 |          89.84 |          70.59 |          75.29 
            674 |          49.22 |          89.62 |          70.11 |          75.02 
            675 |          39.67 |          89.48 |          70.58 |          75.46 
            676 |          41.57 |          89.38 |          71.18 |          75.41 
            677 |          40.17 |          89.63 |          70.53 |          75.22 
            678 |          47.54 |          89.69 |          70.66 |          74.98 
            679 |          41.73 |          89.79 |          70.81 |          75.16 
            680 |          46.19 |          89.61 |          70.83 |          75.21 
            681 |          42.37 |          89.75 |          70.50 |          75.79 
            682 |          45.18 |          89.78 |          70.47 |          75.20 
            683 |          42.58 |          89.69 |          70.88 |          75.49 
            684 |          38.91 |          89.81 |          70.61 |          75.78 
            685 |          42.01 |          89.67 |          70.73 |          75.92 
            686 |          39.85 |          89.76 |          70.81 |          75.93 
            687 |          42.83 |          89.59 |          70.36 |          75.66 
            688 |          42.55 |          89.88 |          70.45 |          75.74 
            689 |          40.98 |          89.71 |          70.66 |          75.36 
            690 |          40.74 |          89.75 |          70.96 |          75.94 
            691 |          42.95 |          89.83 |          71.29 |          75.78 
            692 |          46.45 |          89.93 |          70.98 |          75.66 
            693 |          44.60 |          89.84 |          70.73 |          75.98 
            694 |          40.57 |          89.81 |          70.65 |          75.78 
            695 |          46.29 |          89.81 |          70.95 |          75.33 
            696 |          42.82 |          89.85 |          71.00 |          75.69 
            697 |          41.90 |          89.79 |          70.74 |          75.86 
            698 |          44.08 |          89.86 |          71.19 |          75.92 
            699 |          42.21 |          89.88 |          71.19 |          75.79 
            700 |          38.69 |          89.83 |          71.18 |          75.84 
            701 |          38.12 |          89.85 |          71.12 |          75.64 
            702 |          37.97 |          89.73 |          71.08 |          75.61 
            703 |          38.79 |          89.93 |          71.26 |          76.08 
            704 |          43.75 |          90.01 |          70.81 |          75.81 
            705 |          39.59 |          89.96 |          71.01 |          75.48 
            706 |          43.24 |          90.07 |          70.73 |          75.74 
            707 |          40.93 |          89.94 |          71.11 |          75.95 
            708 |          42.23 |          89.91 |          71.08 |          75.61 
            709 |          45.04 |          89.93 |          70.78 |          75.74 
            710 |          43.66 |          89.95 |          70.69 |          75.33 
            711 |          42.41 |          89.91 |          70.69 |          75.23 
            712 |          47.10 |          89.92 |          70.58 |          75.14 
            713 |          41.19 |          89.85 |          70.95 |          75.31 
            714 |          37.87 |          89.63 |          70.73 |          75.04 
            715 |          38.93 |          89.81 |          70.44 |          74.96 
            716 |          44.10 |          90.12 |          70.47 |          75.48 
            717 |          43.40 |          89.94 |          70.62 |          75.31 
            718 |          44.50 |          89.81 |          70.92 |          75.84 
            719 |          41.77 |          89.59 |          70.80 |          75.55 
            720 |          42.88 |          89.72 |          70.76 |          75.34 
            721 |          40.75 |          89.92 |          70.51 |          75.27 
            722 |          40.36 |          89.89 |          70.85 |          74.97 
            723 |          41.91 |          90.12 |          70.60 |          75.41 
            724 |          42.46 |          89.84 |          70.99 |          75.35 
            725 |          41.83 |          89.77 |          71.12 |          75.33 
            726 |          41.81 |          89.89 |          71.06 |          75.49 
            727 |          43.62 |          90.03 |          70.96 |          75.43 
            728 |          42.55 |          89.99 |          71.15 |          75.63 
            729 |          43.47 |          89.96 |          71.49 |          75.82 
            730 |          44.30 |          89.89 |          71.47 |          75.67 
            731 |          42.95 |          89.93 |          70.94 |          75.31 
            732 |          45.54 |          90.06 |          70.81 |          75.50 
            733 |          43.07 |          89.99 |          70.69 |          75.23 
            734 |          41.51 |          90.17 |          70.56 |          75.44 
            735 |          42.49 |          90.07 |          70.42 |          75.17 
            736 |          41.73 |          90.20 |          70.54 |          75.20 
            737 |          44.49 |          90.26 |          70.26 |          75.19 
            738 |          43.89 |          90.12 |          70.55 |          74.98 
            739 |          36.70 |          90.08 |          70.50 |          75.42 
            740 |          37.64 |          90.17 |          70.03 |          75.14 
            741 |          38.87 |          90.19 |          70.30 |          75.48 
            742 |          39.42 |          90.39 |          70.41 |          75.71 
            743 |          39.18 |          90.22 |          70.20 |          75.66 
            744 |          41.69 |          90.07 |          70.90 |          75.75 
            745 |          44.28 |          90.25 |          70.93 |          76.19 
            746 |          46.10 |          90.20 |          71.03 |          76.21 
            747 |          43.47 |          90.22 |          70.79 |          76.01 
            748 |          41.97 |          90.34 |          70.87 |          76.08 
            749 |          47.34 |          90.19 |          70.64 |          76.32 
            750 |          44.69 |          90.27 |          70.33 |          76.06 
            751 |          44.38 |          90.38 |          71.08 |          76.18 
            752 |          44.51 |          90.36 |          71.05 |          76.00 
            753 |          40.39 |          90.31 |          71.19 |          76.23 
            754 |          40.64 |          90.33 |          70.94 |          76.33 
            755 |          43.24 |          90.11 |          70.75 |          76.51 
            756 |          43.22 |          90.13 |          71.01 |          75.85 
            757 |          42.26 |          90.26 |          70.44 |          75.60 
            758 |          41.61 |          90.14 |          70.88 |          75.97 
            759 |          40.50 |          90.11 |          70.78 |          76.19 
            760 |          39.50 |          90.30 |          71.03 |          76.10 
            761 |          43.81 |          90.24 |          71.02 |          75.89 
            762 |          38.42 |          90.16 |          70.93 |          75.80 
            763 |          39.54 |          90.19 |          70.71 |          76.04 
            764 |          43.72 |          90.29 |          70.58 |          76.25 
            765 |          42.56 |          90.15 |          70.98 |          76.15 
            766 |          38.82 |          90.38 |          70.73 |          75.84 
            767 |          41.62 |          90.29 |          71.27 |          76.16 
            768 |          37.21 |          90.27 |          70.98 |          76.13 
            769 |          40.17 |          90.24 |          71.04 |          76.06 
            770 |          39.29 |          90.18 |          71.04 |          76.07 
            771 |          42.56 |          90.50 |          70.68 |          75.64 
            772 |          45.89 |          90.50 |          70.83 |          75.59 
            773 |          43.24 |          90.20 |          70.95 |          75.85 
            774 |          42.14 |          90.43 |          70.41 |          75.90 
            775 |          40.74 |          90.21 |          70.92 |          75.70 
            776 |          39.96 |          90.31 |          70.45 |          75.54 
            777 |          38.49 |          90.27 |          70.58 |          75.78 
            778 |          41.25 |          90.28 |          70.59 |          75.80 
            779 |          43.32 |          90.28 |          70.73 |          75.73 
            780 |          42.59 |          90.08 |          70.63 |          76.05 
            781 |          42.02 |          90.20 |          70.71 |          75.87 
            782 |          39.12 |          90.26 |          70.79 |          76.07 
            783 |          41.74 |          90.41 |          70.68 |          75.85 
            784 |          47.31 |          90.13 |          70.68 |          75.66 
            785 |          45.82 |          90.26 |          70.58 |          75.66 
            786 |          40.97 |          90.44 |          70.69 |          75.72 
            787 |          38.97 |          90.17 |          70.71 |          75.44 
            788 |          39.37 |          90.34 |          70.79 |          75.56 
            789 |          42.35 |          90.31 |          70.75 |          75.70 
            790 |          39.20 |          90.39 |          70.95 |          75.58 
            791 |          40.33 |          90.15 |          70.56 |          75.90 
            792 |          42.64 |          90.36 |          70.92 |          75.77 
            793 |          37.85 |          90.07 |          71.02 |          75.65 
            794 |          45.87 |          90.36 |          70.69 |          75.61 
            795 |          43.31 |          90.34 |          70.56 |          75.54 
            796 |          41.08 |          90.41 |          71.18 |          75.51 
            797 |          42.26 |          90.38 |          70.69 |          75.77 
            798 |          43.93 |          90.35 |          70.88 |          75.46 
            799 |          37.85 |          90.45 |          70.96 |          75.22 
            800 |          38.49 |          90.23 |          70.68 |          75.50 
            801 |          42.49 |          90.29 |          70.85 |          75.31 
            802 |          39.90 |          90.33 |          70.95 |          75.45 
            803 |          38.41 |          90.34 |          70.86 |          75.40 
            804 |          44.69 |          90.53 |          70.91 |          75.80 
            805 |          45.38 |          90.46 |          70.73 |          75.50 
            806 |          42.82 |          90.41 |          70.63 |          75.60 
            807 |          45.03 |          90.25 |          70.56 |          75.61 
            808 |          38.78 |          90.50 |          70.44 |          75.59 
            809 |          39.63 |          90.36 |          71.09 |          75.69 
            810 |          41.18 |          90.50 |          71.32 |          75.92 
            811 |          39.14 |          90.40 |          71.15 |          75.57 
            812 |          44.87 |          90.16 |          71.32 |          75.70 
            813 |          43.11 |          90.28 |          71.41 |          75.42 
            814 |          44.39 |          90.37 |          71.22 |          75.50 
            815 |          44.20 |          90.42 |          70.84 |          75.17 
            816 |          44.39 |          90.42 |          70.85 |          75.35 
            817 |          39.30 |          90.32 |          70.83 |          75.34 
            818 |          36.82 |          90.41 |          70.76 |          75.40 
            819 |          37.66 |          90.18 |          70.37 |          75.46 
            820 |          38.24 |          90.27 |          70.56 |          75.52 
            821 |          42.67 |          90.63 |          70.61 |          75.52 
            822 |          37.30 |          90.53 |          70.75 |          75.18 
            823 |          42.14 |          90.52 |          70.77 |          75.31 
            824 |          40.34 |          90.64 |          70.78 |          75.21 
            825 |          44.35 |          90.42 |          71.02 |          75.72 
            826 |          41.67 |          90.51 |          71.18 |          75.38 
            827 |          42.95 |          90.61 |          70.93 |          75.31 
            828 |          41.40 |          90.58 |          70.80 |          75.23 
            829 |          44.47 |          90.42 |          71.12 |          75.40 
            830 |          45.77 |          90.56 |          70.79 |          75.13 
            831 |          39.78 |          90.40 |          70.87 |          75.12 
            832 |          42.29 |          90.53 |          70.85 |          75.24 
            833 |          39.38 |          90.52 |          71.01 |          75.47 
            834 |          41.23 |          90.45 |          70.91 |          75.74 
            835 |          37.21 |          90.38 |          70.96 |          75.60 
            836 |          41.62 |          90.45 |          71.18 |          75.82 
            837 |          38.68 |          90.47 |          71.13 |          75.59 
            838 |          39.48 |          90.56 |          71.10 |          75.65 
            839 |          36.62 |          90.66 |          71.12 |          75.68 
            840 |          38.41 |          90.73 |          71.18 |          75.52 
            841 |          38.04 |          90.78 |          71.14 |          75.86 
            842 |          39.45 |          90.65 |          70.75 |          75.66 
            843 |          39.53 |          90.70 |          71.12 |          75.56 
            844 |          36.36 |          90.72 |          70.95 |          75.58 
            845 |          40.34 |          90.52 |          71.10 |          75.80 
            846 |          39.51 |          90.72 |          70.93 |          75.58 
            847 |          40.22 |          90.47 |          71.15 |          75.78 
            848 |          41.41 |          90.65 |          70.97 |          75.93 
            849 |          41.53 |          90.66 |          70.92 |          75.87 
            850 |          41.87 |          90.67 |          71.25 |          75.63 
            851 |          39.06 |          90.63 |          71.37 |          75.86 
            852 |          37.27 |          90.68 |          71.32 |          75.88 
            853 |          43.05 |          90.38 |          71.05 |          76.02 
            854 |          42.61 |          90.67 |          70.92 |          75.69 
            855 |          44.09 |          90.75 |          70.77 |          75.53 
            856 |          42.42 |          90.78 |          70.92 |          75.84 
            857 |          35.75 |          90.65 |          70.90 |          75.68 
            858 |          37.65 |          90.73 |          70.70 |          75.75 
            859 |          40.08 |          90.63 |          70.81 |          75.81 
            860 |          42.66 |          90.55 |          70.84 |          75.99 
            861 |          42.60 |          90.56 |          71.07 |          75.91 
            862 |          37.97 |          90.48 |          70.64 |          75.85 
            863 |          34.25 |          90.46 |          71.00 |          75.75 
            864 |          38.58 |          90.41 |          70.90 |          75.89 
            865 |          37.40 |          90.48 |          71.01 |          75.88 
            866 |          38.83 |          90.74 |          70.93 |          75.68 
            867 |          45.30 |          90.73 |          71.07 |          75.70 
            868 |          43.39 |          90.79 |          70.99 |          75.90 
            869 |          41.83 |          90.63 |          71.03 |          75.65 
            870 |          36.74 |          90.56 |          70.93 |          75.53 
            871 |          39.74 |          90.68 |          70.75 |          75.41 
            872 |          35.77 |          90.59 |          71.23 |          75.52 
            873 |          37.52 |          90.57 |          71.16 |          75.47 
            874 |          40.59 |          90.61 |          70.98 |          75.68 
            875 |          41.11 |          90.52 |          71.13 |          75.69 
            876 |          41.94 |          90.78 |          70.94 |          75.66 
            877 |          41.92 |          91.01 |          70.77 |          75.47 
            878 |          38.13 |          90.87 |          70.88 |          75.72 
            879 |          43.87 |          90.87 |          70.97 |          75.58 
            880 |          36.21 |          90.97 |          71.15 |          75.74 
            881 |          39.44 |          90.81 |          71.01 |          75.50 
            882 |          40.58 |          90.97 |          71.16 |          75.93 
            883 |          44.97 |          90.98 |          70.62 |          75.97 
            884 |          41.29 |          90.65 |          70.57 |          75.81 
            885 |          39.87 |          90.92 |          70.35 |          75.47 
            886 |          41.74 |          90.87 |          70.33 |          75.59 
            887 |          39.33 |          90.75 |          70.68 |          75.83 
            888 |          39.41 |          91.06 |          70.55 |          75.71 
            889 |          41.31 |          90.80 |          71.20 |          76.25 
            890 |          38.37 |          91.00 |          71.15 |          76.01 
            891 |          44.68 |          91.06 |          71.02 |          75.75 
            892 |          42.12 |          90.84 |          70.87 |          76.00 
            893 |          42.07 |          90.78 |          70.97 |          76.03 
            894 |          46.89 |          90.78 |          70.72 |          75.77 
            895 |          43.82 |          90.96 |          70.99 |          75.89 
            896 |          41.85 |          90.86 |          70.67 |          75.93 
            897 |          38.84 |          90.86 |          70.86 |          75.82 
            898 |          38.31 |          91.01 |          70.65 |          75.96 
            899 |          41.14 |          91.09 |          70.96 |          75.97 
            900 |          39.01 |          90.96 |          70.54 |          75.89 
            901 |          39.68 |          90.88 |          70.89 |          75.80 
            902 |          40.65 |          90.77 |          70.70 |          75.88 
            903 |          42.78 |          90.74 |          70.85 |          75.80 
            904 |          42.72 |          90.63 |          70.89 |          75.77 
            905 |          40.01 |          90.61 |          70.81 |          75.80 
            906 |          40.08 |          90.95 |          71.02 |          76.04 
            907 |          41.24 |          91.02 |          70.75 |          75.99 
            908 |          40.15 |          90.89 |          70.86 |          75.80 
            909 |          36.03 |          90.83 |          70.80 |          75.77 
            910 |          36.98 |          90.74 |          71.04 |          75.84 
